client_id	path	sentence
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84717.mp3	allin llistan ninata llamada willis kan kan llisan wallis allin kan kan kan wallis kan kan wallis kan wallis kan kan wallis kan wallis
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84718.mp3	sawen tani law wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara wara war
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84719.mp3	waqtisti saktayun nishi waqtisti wasi tisha kan llaman yanayun wasi tisha kan llaman yanayun
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84720.mp3	participan kan has has has has has has has has has has has has has has has has has has has has has has has has h
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84721.mp3	kutini waraq wasiyan uniqa kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq kutini waraq
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84722.mp3	wasin takatunqan kanqalaq qallanqa kanqan kanqalanqa kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan kanqan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84723.mp3	para kunaq kan latiqa masanqan kan kan latiyan kan para kan kan latiqa masanqan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84724.mp3	pasanquilla kunaqa kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan una kan un
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84725.mp3	warman wall wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction wall distinction w
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84726.mp3	salla la llama walla la llama walla llama walla llama walla llama walla llama walla llama walla llama walla llama walla llama walla llama wa
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84727.mp3	warans wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall w
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84728.mp3	waqtista wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan walla
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84729.mp3	saniqiqa la lista dispaquita walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la lista disquirina walliqa la list
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84730.mp3	kutinqas mana wallan wasaqa kanqanta wasaqa las allan wasaqa kanqanta wasaqa las manas kanqanta wasaqa las manas kanqanta wasaqa las manas kanqanta wasaqa las manas kanqanta
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84731.mp3	wasinqan lakuna laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun wallay laqtayun
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84732.mp3	sapada yakinda yakan maray hay mana mana masapada yakin mana mana adaptan chinru alianchin sapada yakin sapada yakin
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84733.mp3	allan supropi chinta asunti hini haristapan liwiyaq asanta muchin allan tiyawan masani miyaq para muchin allan taris chisipin ninquin matura marina muchisqa sapiyachi
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84734.mp3	warans kallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84735.mp3	pasan una laqta yanun qillan laqta yanun kan una laqta yanun qillan laqta yanun una laqta yanun qillan laqta yanun una laqta yanun qillan laqta yanun una laqta yanun qillan laqta yanun una laqta yanun
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84736.mp3	waraq wallan utiqa wallan utiqa wallan utiqa wallan utiqa wallan utiqa wallan utiqa wallan utiqa wallan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84737.mp3	salla la para kunaqan kan kan lasan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84738.mp3	kutin wasaq wasa kuwi wasa kutin wasa kutin wasaq wasa kuwi wasa kutin wasa kutin wasa kutin
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84739.mp3	warans kallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wallan wall
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84740.mp3	kutini wallaqa las hakun wallan wallan utini wallan wallan utini wallan wallan utini wallan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84741.mp3	waraq wasiykaq waraq wasaq wasaq wasaq wasaq wasaq wasaq waraq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq wasaq
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84742.mp3	waqasi wasaqa wallaqa masani qallay kawallay sani kaqayan kuwaqay masani qallay kawasan kaqayan kawasan kuwaqayan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kawasan kaw
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84743.mp3	wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wall wal
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84744.mp3	lapina paquet yanquna laquella chique la paquet yanquna qunquran laquella laquella chique la paquet yanquna qunquran laquella chique la paquet yanquna laquella chique la paquet yanquna laquella chiqu
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-84745.mp3	karanta kan uniqan masaraq kan uniqan masaraq kan uniqan masaraq kan uniqan masaraq kan uniqan masaraq kan uniqan masaraq
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-87660.mp3	kuraq las suwan uwan las suwan las suwan was kuwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan uwan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-87661.mp3	allin tasaq kutin
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-87662.mp3	kutinqas masaqa las pasanqas pasan kutinqas las pasan kutinqas masanqas kutinqas pasan kasan kutinqas kasan kasan kasan kutinqas masan kasan kasan kasan
ddd1bd7416c79c405357ecf93d31e2a3	spontaneous-speech-qxp-87663.mp3	llaqta hasashin kuchina karashanchin
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84195.mp3	yanapani dayta mamayta mikhuna wayk'uyta
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84196.mp3	nuqa wayk'uni kinuwata p'isqi nisqa sutiyuqta lichiyuqta kisuyuqta
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84197.mp3	yachaqniykunaqa rimarqan qichwata runasimita
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84198.mp3	uywaykunata michiraruspan nuqa qhatumanqa rini
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84199.mp3	qanquq limata arikipa llaqtata
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84200.mp3	unquq warmikunaqa pustata purinku
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84201.mp3	mana nuqaykuqa kay pachaman paqarimuyku qichwa parlayllatapunin uyariyku nuqaykuqa
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84202.mp3	inti lluqsimun q'illura hina paraqa yasta chayanqaña nispa nuqayku yuyaychakuyku
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84203.mp3	nuqapaqpis allinmi kay killaqa uywakunapaqpis
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84211.mp3	nuqaq llaqtaypiqa sasachakushan chiqchi hamun kunan urasqa
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84212.mp3	ch'akiykananmantaqa yachani inti waykupushan hina pasaqta pukatapuni sansamun inti waykupushan hina antawarapushan anchayta nuqayku riparayku ch'akinanpaq
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84214.mp3	chay pukyu killapiqa kunan wacharashan paquchiy
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84215.mp3	huñullan llamk'aytaqa munani hukkunamanta yachaqanaykupaq
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84216.mp3	ayllupiqa qullqita waqaychaykus ch'uspapi
de6df65c66e0e7a28197ae4919b9868c	spontaneous-speech-qxp-84217.mp3	nuqaqa p'achakuyta munani bayta pullaraywan hoja mediasniywan
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88563.mp3	nuqaqa na chakiyta qanawan qurakunawan ch'ikuykuni hinaspa hampita usyani
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88564.mp3	manachuna imapis kay kawsaypiqa diosllawan purikuna
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88565.mp3	nuqaqa llank'akuni na este chuqchakunata rutuni uyakunatapis llimphuykuni chuqchakunatapis na llimphuykuni chay trabajuy chaypi nuqa llank'akuni nu chay
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88566.mp3	yapa p'unchay llaq llamk'ana mana llamk'ankichu hinaqa mana qullqipis kanchu kaypiqa llaqtaypiqa qullqiyuq kani imatapis rantirikunapaq
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88567.mp3	nuqaqa ñinkhanata yachaqayta munayman mana allintachu chayta atiniraqchu chay nuqa munayman
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88568.mp3	nuqaqa qichwataqa parlarikuni mamaywan huq p'unchaykunaqa napi ñanpi tupanki hina runakunawan hatun yayakunawan chaywan parlarikuni qichwataqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88569.mp3	riqsini nuqa na qantu ñuqchu kawalluq chupan imanchay waywa hampi hampi yurakuna ashkha kan a chay chaykunata riqsini
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88570.mp3	nuqa chay p'unchayqa na este pelota t'aqlliq puriyta munashani nuqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88571.mp3	allipuni llank'anku hallp'a hallp'ata nuqanchis kay suyumanta misk'itapuni mikhunchis chay ruwasqanta mana llank'ankuman hinaqa mana kanmanchu hinaqa imatataq mikhusun ma nuqanchis allipuni
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88572.mp3	kaypiqa purinchis antawan kashan kaypi llaqtapiqa achka kan jina chaypi purinchis
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88573.mp3	uj ishkay kinsatawa pishqa suqta qanchis pusaq isqun chunka
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88574.mp3	mana imatataqpis rikunichu
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88575.mp3	hatun runakunallaña parlakun waynakuna sipaskuna manan chayqa parlapunñachu qichwataqa chinkapushanña qichwaqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88608.mp3	nuqa kan paykuna paykunakuna
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88609.mp3	kaypiqa runaqa kuyakuy allin unquna wasi kusikuykunapis kan karnavalispi mikhuna kaypiqa llaqtaypiqa misk'i munay allinta mikhuykunki
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88610.mp3	mana maytacha maypa maypa maytapis mana purisaqchu kay killa huq killata astawanqa na huq ratu purisaq na ispinar laru chay tatayman visitamusaq chay chay laruta huq ratu puriyman
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88611.mp3	kaypiqa runaqa aswanpis imamanta parlan runi runaqa na nigusianta chay chaymanta parlanku hinaspataq imamantataq kaypiri parlarin a na a kunan eleksion kashan hinaqa pimantataq ch'ikuykusun chayta parlarikunku chayllata parlanki
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88612.mp3	nuqaqa llaqtaypiqa imatataq tarpuni papata uqhata isañuta nata ashkhata ruwanchis chaytaqa na kinuwata pasaq nuqanchis ruwanchis hinaspa imatawantaq ruwar tarpurinchis tarpurinchis nuqanchis a cebadatapis chaytapis tarpunchis a cebada chaykunalla tarpurinchis nishu sasa ruway chaqraqa timpupaq mmm mana ratuchu ruwakun chayqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88613.mp3	chay runakunaqa sapa p'unchawchá kallpachakun yaqa chay runakunaqa sumaq runamá kanman
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88614.mp3	nuqa namanta hampunchis a bra bray pachamanta hampunchis papayqa na kus kuskularumanta mamayqa punularumanta hina kaypi nuqanchis kidakunchis si
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88615.mp3	kunan p'unchay paqarin inti munay lliphurimun munaypuni inti p'achatapis t'aqsarikunchis imallatapis ruwarikunchis paran hinaqa mana imatapis ruwayta atinkichu
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88616.mp3	suyupiqa nachá allin wiñaychá wakichiypis allinchasqa piru suyumantaqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88617.mp3	nuqataqa na mikhuna na ceviche chay chay gustawan ashkhata munay nuqapaq munay mishk'i cevicheqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88619.mp3	qhapaq raymi killa chay chay killaqa llamk'aymanta samani hina mamaywan kashani wawaykikuna wawaywan
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88621.mp3	nanapi purini antawa chaypi purini
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88622.mp3	nuqapaq kay killa allin killa karqan llank'anapapis allin karqan imallatapis ruwarikuni kay killaqa
df94e4839ad353c94e2fc620fdcd0a88	spontaneous-speech-qxp-88623.mp3	kay killaqa na chay imapi trawajaykunku unucha unuta churaykunqaku sapa wasiman chay convenio gobierno regional gobierno regional chaywan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86603.mp3	ima llakikuykunataq llaqtaykipi sasachakushan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86604.mp3	imatan ruwayta munanki kunan p'unchay
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86605.mp3	mayqin mama llaqtakunatataq kay pachamanta riqsinki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86606.mp3	imatan niwaq chaqra ruwaq runakunamanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86607.mp3	sichus ima yachaytapas yachaqayta atiwaq ima yachaqaytataq munawaq
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86608.mp3	ima allinkunatataq celular apamun
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86609.mp3	imaynatataq qhawanki tecnologiata hamuq watakunapi
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86610.mp3	willarikamuy ima allin riqsisqa suyuykipi runamanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86611.mp3	ima llank'aytataq llaqtaykipi umalliqkuna ruwanku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86612.mp3	imatan niwaq uywa uywaq runakunamanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86613.mp3	imaynatan paqariy p'unchayniykita rayminki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86614.mp3	llakisqa masiykiman imatan niwaq
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86615.mp3	imaynataq sapa p'unchaw kawsay llaqtapi
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86616.mp3	imamantataq llaqtaykipi runakuna rimaykushanku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86617.mp3	imamantataq qan llakisqa kashanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86619.mp3	imatan phishqa wata qhipapi ruwarqanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86620.mp3	apukunamanta rimariy
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86621.mp3	ima niwaqtaq mana parasqanmanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86622.mp3	hunullachu icha sapallaykichu llamk'ayta munawaq imarayku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86623.mp3	manaraq kayta qallarispa maypitaq kasharqanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86624.mp3	imapaqtaq ashwanta celularniykita hap'ina kanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86625.mp3	yachachiqniykikuna qhichwallatachu rimarqanku icha waq simikunallatachu
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86626.mp3	pitaq wayk'ukuyta yachachirqasunki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86627.mp3	pitaq aylluykimanta mana qhichwata rimanchu imarayku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86628.mp3	willawaqchu huq takiqmanta payqa qanpaq ancha riqsisqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86629.mp3	yachay wasipi yachasqaykimanta willariway
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86630.mp3	ima mikhuykunatan mana mikhuyta munankichu
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86631.mp3	imaynatataq llaqtayki kay watakunapi tiqrakapun
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86632.mp3	wawa kasqayki imaynatan taytamamaykita yanaparqanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86633.mp3	kay killaqa allinmin karqan qanpaqri imaynataq karqan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86634.mp3	mamaykimanta willarikamuy
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86635.mp3	ima mikhuykunataq sumaqllana
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86636.mp3	aylluykipi pikunataq qhichwata aswanta rimanku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86637.mp3	imatataq musuq watapi ruwanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86638.mp3	ima p'achawantaq p'achakuyta munanki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86639.mp3	llaqtaykimanta huk willakuyta willariway
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86640.mp3	chaqrapi tarpuy pachamanta rimariy
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86641.mp3	imaynataq sapa p'unchay kawsay kampupi
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86642.mp3	quwaqchu ima rimayllatapis hamuq pacha wayna sipaskunapaq
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86644.mp3	ima llimp'ikunatan riqsinki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-86645.mp3	willarikamuy ima cuentollatapis llaqtaykimanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87490.mp3	nuqaqa allin qhalir kashani allin mikhunata mikhurquni kunan unchay chayrayku kusisqa kashani
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87492.mp3	qanninpa mamaypin purirqani papa quraq nishupuni qura wiñarqapusqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87496.mp3	hatun yachachiq wasipi chaypin yachachinku qhichwa rimaytaqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87497.mp3	nuqaqa llamk'ayta munani allin kaqniyuq kanaypaq mana llamk'ayman hinaqa manachu imapis kanmanchu
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87498.mp3	chaypiqa ashkha runakuna kan chayta qaylliykunki hinaqa tapukullanki imata yachayta munanki hinaspaqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87499.mp3	nishutapuni kay unchaykuna parayqun unupis lluqsirqamusman hina kashan imanasuncha llakiy kashan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87500.mp3	llakiy kan hinaqa waqhayniy
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87501.mp3	qhipa wiñaykunaman yachachinkuñachu qhichwa palayta tatamamakunapis man rimapunkuchu wakinqa castellanullamanta palanku hina chayri qunqapunkuña imanasuncha
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87502.mp3	masiykunawan huñunakuy khuñunaqa ashkha t'antata ruwayku wakin waq mikhunakunatawan ruwayku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87503.mp3	ayllipiqa yanapanakuyku papa quraypi papa allaypi uywa michinapi wasi wasichanapi ima
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87504.mp3	nuqaqa ñawinchani
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87505.mp3	kay simanapiqa llamk'ay maskaypi kashani
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87506.mp3	unay chunka watapi karqan hina huq willakuy chayaman llakiy mamaysis wañukusqa chay chay willakuymin sunquymanraqpuni chayarqun
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87507.mp3	nuqaqa munani kusisqa takiykunata t'ikakunamanta sumaq tiyaykunamanta chaykunamanta ima
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87508.mp3	punu larupiqa ashkha kinuwata mallkinku tarakupi asangarupi kabanapi ima kabana larupiqa mallkinku kinuwata mana hampi hich'aykuspa chayqa pasaq munay kinuwa wiñan hatun waq mikhunatapis chaymantaqa ruwanku kinuwamantaqa gallitiskunata t'antakunata ima ruwanku allin mikhunayuqpis chay kinuwaqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87509.mp3	rikurqani rosas sonela retama t'ikakunata
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87510.mp3	ayataqa uq tuta velayku chay t'ikakunawan velakunawan ima qhipan p'unchaytaq p'ampapuq apapuyku q'ala riqsisqakunawan yana p'achawan p'acharisqa mikhunatawan wayk'uyku ima
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87511.mp3	nuqaqa llank'ani mikhuna ruwaypi musuq mikhunata ukhurichimuni yugurkunata t'antakunata arruskunata imakunataraqcha ruwanipis
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87512.mp3	intiqa huq quyllur chawpi hallp'a tiyasqanchispi kashan q'uñillatamin kan chaypis intiqa t'ikakuna wiñananpaq allin
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-87513.mp3	nuqaqa purini awtupi
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89354.mp3	llaqtaykipi imaynatataq hampiqman purinki willankiraqchu purillankichiq
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89355.mp3	imaynatataq qichwa runa pachamamawan tiyan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89356.mp3	imataq manchachishunkiman
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89357.mp3	imaynatataq allin kawsayniykita kachinki
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89358.mp3	kurpuq wakin rakikunata sutichay
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89359.mp3	imaynatataq chaninchanki qusayniykimanta utaq warmiykimanta utaq masiykimanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89360.mp3	kunan p'unchayqa p'achata maqllini askha huñurqusqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89361.mp3	huq iskay kinsa tawa phishqa suqta qanchis pusaq isqun chunka
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89362.mp3	nuqaqa sapa tardi purini takiq ñañamasiykunawan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89363.mp3	chuya pacha puyay pacha chiri pacha pawkar pacha
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89364.mp3	unquq warmikunataqa qhawan wachaq yachaq warmi
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89365.mp3	kunawan chayqa allin paqarisqa inti altupi k'anchasqa
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89366.mp3	pelotawan puqllayta munani ashkha yachaqmasiykuna kan chaykunapiyan
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89367.mp3	aylluypiqa askha chawlla kan papa kinuwa hawas
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89368.mp3	kampuypiqa kan uha waka quwikunata ima uywaykun
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89369.mp3	llaqtaypi qhatuqa dumingutan chip askha imakunatapas vindinku
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89370.mp3	nuqaqa kay aylluyman lluqsiyta munani hatun ayllukunaman riqsinaypaq ima
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89371.mp3	nuqaqa inti raymita aswan munayta qhawarini imaraykutaq kawsarichinku tiyasqankunata llamp'aq runakunakunamanta
e9f6b56905ae3462ec8b2a498e0e91a5	spontaneous-speech-qxp-89373.mp3	kasqanraqmi kashani
